entry_date,exit_date,direction,entry_zscore,entry_implied_correlation,realized_correlation,correlation_change,index_entry_iv,mean_constituent_entry_iv,index_iv_change,mean_constituent_iv_change,iv_change_spread,legs,gross_vega,index_pnl,constituent_pnl,correlation_pnl,volatility_pnl,residual_pnl,cost,net_pnl,capital,return_on_capital,rebalances,in_sample,attribution_error
2020-06-11,2020-07-13,short_correlation,1.875695826311958,0.7501000000000001,0.44025741865722334,-0.30984258134277676,0.4079,0.44606,-0.08600000000000002,0.04159999999999997,-0.1276,6,100000.0,18915.40727314182,-10713.700119072642,4600.190452172823,292.47002894374964,3309.046672952605,1090.3256936580447,7111.381460411133,131749.96039143496,0.053976346097432626,120,True,0.0
2020-07-13,2020-08-11,long_correlation,-0.9093431320431905,0.3544,0.13454116229726232,-0.21985883770273768,0.32189999999999996,0.48766,-0.08159999999999995,-0.13948,0.05788000000000004,6,100000.0,-15774.402989580698,21310.498109103784,5052.309842279018,-148.31841439543467,632.1036916395033,1012.1091475448394,4523.985971978247,119323.74782617576,0.03791354239533726,120,True,0.0
2020-08-21,2020-09-22,long_correlation,-0.9825712179331717,0.24,0.45196290942063155,0.21196290942063156,0.2254,0.3462,0.043200000000000016,0.06753999999999993,-0.024339999999999917,6,100000.0,-2848.30509695584,379.4490073293369,-2013.3538888377366,-1124.078367411225,668.5761666224585,822.242993699484,-3291.099083325987,109552.56604125461,-0.03004127792028756,120,True,0.0
2020-09-22,2020-10-21,short_correlation,0.948906770736561,0.3353,0.4530879431144392,0.11778794311443919,0.2686,0.41374,0.01789999999999997,0.010759999999999992,0.00713999999999998,6,100000.0,6668.9576423174285,-6991.533692871125,1100.924147143106,234.20095523207857,-1657.701152928881,910.0049356500169,-1232.5809862037133,128420.05403977007,-0.009598041329448425,120,True,0.0
2020-10-21,2020-11-19,short_correlation,0.7931897635335666,0.387,0.339664067250568,-0.047335932749431986,0.2865,0.4245,-0.05539999999999998,-0.11685999999999996,0.06145999999999999,6,100000.0,8048.8146656904155,-8910.246944070293,-5520.686281540689,495.0392878322258,4164.214715328586,944.7912449602629,-1806.223523340141,129509.7008887152,-0.013946627248349438,120,True,0.0
2020-12-14,2021-01-14,short_correlation,1.0703648549581593,0.386,0.14724760313717514,-0.23875239686282487,0.24719999999999998,0.33286,-0.014699999999999963,0.06314000000000003,-0.07783999999999999,6,100000.0,9954.248771726989,-8100.35826285536,4718.131173999723,640.4112620414386,-3504.6519271695333,772.103569335059,1081.7869395365692,120294.44691587382,0.008992825248975135,120,True,0.0
2021-01-27,2021-02-26,short_correlation,1.5832575579966115,0.3222,0.2882539281628618,-0.03394607183713816,0.3721,0.43902,-0.09260000000000002,-0.08542,-0.00718000000000002,6,100000.0,22283.052403936523,-14402.897333722374,3294.515292193686,1297.696659456359,3287.9431185641033,979.391130150182,6900.763940063966,131016.24695782115,0.05267105492867286,120,False,0.0
2021-02-26,2021-03-29,short_correlation,1.7229653804321619,0.36340000000000006,0.27513135216649276,-0.0882686478335073,0.27949999999999997,0.3536,-0.0721,-0.03272000000000003,-0.03937999999999997,6,100000.0,10928.583236145261,-13376.270803630048,3331.920108031938,759.1889551491422,-6538.796630665867,857.8861552618343,-3305.5737227466216,122389.82764210901,-0.02700856587863449,120,False,0.0
2021-04-16,2021-05-17,long_correlation,-0.9392834798067056,0.16570000000000001,0.30546165764010247,0.13976165764010245,0.1625,0.30614,0.03469999999999998,-0.019979999999999998,0.05467999999999998,6,100000.0,-4864.099078925197,6213.640377874339,5378.749538590871,1319.0093050480077,-5348.217544689737,682.465785150224,667.0755137989175,103228.74154058359,0.006462110298386829,120,False,9.094947017729282e-13
2021-05-17,2021-06-16,short_correlation,0.8327051208643654,0.3236,0.18397484120513827,-0.13962515879486173,0.1972,0.28616,-0.015699999999999992,-0.03316000000000002,0.01746000000000003,6,100000.0,12368.366629796488,-13491.569664161849,-1274.3097617299004,252.43341306553842,-101.3266857009985,657.2316502568093,-1780.4346846221697,115594.0618587552,-0.01540247531744052,120,False,0.0
2021-06-16,2021-07-16,short_correlation,0.7597673569397759,0.3041,0.2653334821166138,-0.0387665178833862,0.1815,0.253,0.0030000000000000027,0.052100000000000035,-0.04910000000000003,6,100000.0,6217.462839279679,-1460.7157061743014,4519.973552881893,588.1956863408975,-351.4221061174121,607.343313346429,4149.40381975895,112267.72893642122,0.03695989808530655,120,False,0.0
